ID,newlyConst,balcony,totalRent,yearConstructed,noParkSpaces,hasKitchen,livingSpace,lift,typeOfFlat,floor,garden,regio2,condition,lastRefurbish,energyEfficiencyClass
3426,FALSE,FALSE,468,1961,NA,FALSE,55.02,FALSE,ground_floor,0,FALSE,Märkischer_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3427,FALSE,TRUE,910,2001,2,FALSE,105,FALSE,maisonette,3,FALSE,Hagen,average,NO_INFORMATION,NO_INFORMATION
3428,FALSE,FALSE,437.2,1958,1,FALSE,44.96,FALSE,apartment,1,FALSE,Wuppertal,average,NO_INFORMATION,NO_INFORMATION
3429,FALSE,TRUE,520,1974,NA,TRUE,35,FALSE,apartment,2,FALSE,Köln,good,NO_INFORMATION,NO_INFORMATION
3430,FALSE,TRUE,910,1900,1,FALSE,90,FALSE,apartment,1,TRUE,Köln,NO_INFORMATION,Last5Years,NO_INFORMATION
3431,FALSE,TRUE,NA,1966,NA,FALSE,68.14,FALSE,apartment,6,FALSE,Märkischer_Kreis,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
3432,FALSE,TRUE,753.61,1981,NA,FALSE,80.64,FALSE,apartment,1,FALSE,Rhein_Sieg_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3433,FALSE,TRUE,517,1994,1,FALSE,77.6,FALSE,ground_floor,1,TRUE,Dortmund,average,NO_INFORMATION,NO_INFORMATION
3434,FALSE,TRUE,625,1976,NA,FALSE,45,TRUE,apartment,0,TRUE,Mettmann_Kreis,good,Last5Years,NO_INFORMATION
3435,FALSE,FALSE,465,1950,0,FALSE,55.64,FALSE,apartment,2,TRUE,Wuppertal,average,Last5Years,D/E/F/G/H
3436,FALSE,TRUE,NA,1951,NA,FALSE,71,TRUE,apartment,3,FALSE,Mülheim_an_der_Ruhr,good,Last5Years,D/E/F/G/H
3437,FALSE,TRUE,395,1962,1,FALSE,43,FALSE,apartment,2,FALSE,Hamm,average,Last5Years,D/E/F/G/H
3438,FALSE,TRUE,NA,2010,NA,TRUE,197,TRUE,apartment,2,FALSE,Düsseldorf,good,Over5Years,NO_INFORMATION
3439,FALSE,TRUE,NA,1960,2,FALSE,160,FALSE,roof_storey,2,FALSE,Recklinghausen_Kreis,average,Last5Years,NO_INFORMATION
3440,FALSE,TRUE,437.48,1956,NA,FALSE,56.1,FALSE,apartment,2,FALSE,Hagen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3441,FALSE,TRUE,NA,1995,2,FALSE,184,FALSE,penthouse,2,FALSE,Paderborn_Kreis,average,Over5Years,NO_INFORMATION
3442,FALSE,FALSE,320,1900,0,FALSE,38,FALSE,apartment,1,FALSE,Gelsenkirchen,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
3443,FALSE,TRUE,NA,1951,NA,FALSE,92,FALSE,NA,4,FALSE,Dortmund,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3444,FALSE,TRUE,1125,2016,1,FALSE,91,TRUE,apartment,2,FALSE,Münster,good,NO_INFORMATION,NO_INFORMATION
3445,FALSE,TRUE,1509.22,2018,1,TRUE,87.72,TRUE,penthouse,1,FALSE,Recklinghausen_Kreis,good,NO_INFORMATION,NO_INFORMATION
3446,FALSE,TRUE,539.86,1928,NA,FALSE,62.62,FALSE,apartment,2,FALSE,Essen,average,Over5Years,NO_INFORMATION
3447,TRUE,FALSE,850,2019,NA,FALSE,50,FALSE,raised_ground_floor,1,FALSE,Bonn,good,NO_INFORMATION,NO_INFORMATION
3448,FALSE,TRUE,605,1950,NA,FALSE,73.91,FALSE,ground_floor,0,TRUE,Höxter_Kreis,average,NO_INFORMATION,NO_INFORMATION
3449,FALSE,FALSE,560,1910,NA,FALSE,61,FALSE,apartment,1,TRUE,Aachen_Kreis,good,Last5Years,NO_INFORMATION
3450,TRUE,TRUE,1370,2019,1,FALSE,112,TRUE,ground_floor,0,TRUE,Solingen,good,Last5Years,NO_INFORMATION
3451,FALSE,FALSE,NA,1954,NA,FALSE,67,FALSE,apartment,2,FALSE,Essen,average,NO_INFORMATION,D/E/F/G/H
3452,FALSE,FALSE,426,1960,NA,FALSE,42,FALSE,apartment,1,FALSE,Duisburg,average,Over5Years,Aplus/A/B/C
3453,FALSE,TRUE,437,1972,NA,FALSE,42,TRUE,ground_floor,0,FALSE,Essen,average,NO_INFORMATION,NO_INFORMATION
3454,FALSE,FALSE,355,1969,NA,TRUE,25.7,FALSE,apartment,1,FALSE,Mönchengladbach,average,NO_INFORMATION,NO_INFORMATION
3455,FALSE,TRUE,755,1905,NA,FALSE,73.79,FALSE,apartment,1,FALSE,Herford_Kreis,good,Over5Years,NO_INFORMATION
3456,FALSE,TRUE,664.4,1996,1,FALSE,62,TRUE,apartment,1,FALSE,Wuppertal,good,NO_INFORMATION,NO_INFORMATION
3457,FALSE,FALSE,440,1930,NA,FALSE,55,FALSE,roof_storey,2,FALSE,Lippe_Kreis,average,NO_INFORMATION,NO_INFORMATION
3458,FALSE,TRUE,1516.38,2004,NA,FALSE,110.58,FALSE,NA,2,FALSE,Düsseldorf,average,NO_INFORMATION,NO_INFORMATION
3459,FALSE,FALSE,496,1913,NA,FALSE,79,FALSE,roof_storey,3,TRUE,Gelsenkirchen,good,NO_INFORMATION,NO_INFORMATION
3460,FALSE,TRUE,NA,1997,1,FALSE,74,FALSE,apartment,1,TRUE,Bielefeld,average,NO_INFORMATION,Aplus/A/B/C
3461,FALSE,TRUE,611.48,1955,NA,FALSE,58.02,FALSE,apartment,2,FALSE,Essen,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
3462,FALSE,TRUE,672,1968,NA,FALSE,77.6,FALSE,apartment,3,FALSE,Märkischer_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3463,FALSE,FALSE,458.04,1951,NA,FALSE,46.72,FALSE,apartment,1,FALSE,Gelsenkirchen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3464,FALSE,TRUE,2644,1966,1,TRUE,221,FALSE,maisonette,0,TRUE,Bochum,average,NO_INFORMATION,NO_INFORMATION
3465,FALSE,TRUE,870,1973,NA,TRUE,83,FALSE,apartment,1,FALSE,Bochum,good,NO_INFORMATION,NO_INFORMATION
3466,FALSE,FALSE,NA,1883,NA,TRUE,70,FALSE,apartment,1,FALSE,Lippe_Kreis,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
3467,FALSE,FALSE,900,1975,NA,TRUE,108,FALSE,roof_storey,4,FALSE,Wuppertal,average,Over5Years,D/E/F/G/H
3468,FALSE,TRUE,974.1,1960,NA,FALSE,76.1,FALSE,apartment,2,FALSE,Köln,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
3469,FALSE,TRUE,740,1973,1,FALSE,73,TRUE,apartment,5,FALSE,Wuppertal,average,Over5Years,D/E/F/G/H
3470,FALSE,TRUE,1380,1964,NA,FALSE,82.59,TRUE,apartment,8,FALSE,Düsseldorf,good,NO_INFORMATION,D/E/F/G/H
3471,FALSE,FALSE,390,1928,NA,FALSE,48,FALSE,NA,3,FALSE,Remscheid,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
3472,FALSE,TRUE,903,2001,NA,FALSE,69.82,TRUE,apartment,0,FALSE,Mettmann_Kreis,average,NO_INFORMATION,NO_INFORMATION
3473,FALSE,TRUE,560,1958,1,FALSE,60,FALSE,ground_floor,0,FALSE,Unna_Kreis,good,Last5Years,NO_INFORMATION
3474,FALSE,TRUE,NA,1969,1,FALSE,84,FALSE,roof_storey,2,TRUE,Wesel_Kreis,average,NO_INFORMATION,D/E/F/G/H
3475,FALSE,TRUE,460,1900,NA,FALSE,58,FALSE,apartment,2,FALSE,Viersen_Kreis,average,NO_INFORMATION,NO_INFORMATION
3476,FALSE,TRUE,NA,1974,NA,FALSE,77.77,FALSE,ground_floor,0,FALSE,Remscheid,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
3477,FALSE,TRUE,440.01,1974,NA,FALSE,52.38,FALSE,apartment,2,FALSE,Essen,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
3478,FALSE,TRUE,1160,2005,NA,FALSE,96,FALSE,ground_floor,0,FALSE,Essen,good,NO_INFORMATION,Aplus/A/B/C
3479,FALSE,FALSE,NA,1907,NA,FALSE,58.19,TRUE,apartment,2,TRUE,Herne,good,NO_INFORMATION,NO_INFORMATION
3480,FALSE,FALSE,NA,1915,NA,TRUE,60,FALSE,apartment,1,FALSE,Lippe_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3481,FALSE,TRUE,760,1968,NA,FALSE,88,TRUE,apartment,4,FALSE,Duisburg,average,NO_INFORMATION,NO_INFORMATION
3482,FALSE,TRUE,NA,1960,1,FALSE,92,FALSE,apartment,1,FALSE,Solingen,good,Last5Years,NO_INFORMATION
3483,FALSE,TRUE,970,1964,NA,FALSE,94,FALSE,apartment,1,FALSE,Solingen,good,Last5Years,NO_INFORMATION
3484,FALSE,TRUE,NA,1965,NA,TRUE,35,FALSE,NA,0,FALSE,Bielefeld,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
3485,FALSE,TRUE,360,1985,NA,TRUE,28,FALSE,apartment,2,FALSE,Dortmund,good,Last5Years,NO_INFORMATION
3486,TRUE,TRUE,3170,2019,1,TRUE,140.7,TRUE,other,6,FALSE,Düsseldorf,good,Last5Years,NO_INFORMATION
3487,FALSE,FALSE,810,1952,NA,TRUE,56,FALSE,NA,3,FALSE,Dortmund,average,NO_INFORMATION,NO_INFORMATION
3488,FALSE,TRUE,755,1967,NA,FALSE,88,TRUE,apartment,1,FALSE,Ennepe_Ruhr_Kreis,average,NO_INFORMATION,NO_INFORMATION
3489,FALSE,TRUE,500,2017,NA,TRUE,42,TRUE,apartment,2,FALSE,Rheinisch_Bergischer_Kreis,NO_INFORMATION,Last5Years,NO_INFORMATION
3490,TRUE,TRUE,1620,2020,2,FALSE,130,TRUE,apartment,1,TRUE,Recklinghausen_Kreis,good,NO_INFORMATION,Aplus/A/B/C
3491,FALSE,TRUE,795,1952,NA,TRUE,87,FALSE,apartment,1,FALSE,Essen,good,Last5Years,NO_INFORMATION
3492,FALSE,FALSE,NA,1901,NA,FALSE,52,FALSE,apartment,1,FALSE,Bonn,average,NO_INFORMATION,NO_INFORMATION
3493,FALSE,TRUE,NA,1955,NA,FALSE,60.47,FALSE,apartment,1,FALSE,Gelsenkirchen,average,NO_INFORMATION,NO_INFORMATION
3494,FALSE,FALSE,415.7,1932,NA,FALSE,53.14,FALSE,apartment,4,FALSE,Gelsenkirchen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3495,FALSE,TRUE,817.28,2016,1,TRUE,71.36,TRUE,NA,2,FALSE,Steinfurt_Kreis,good,NO_INFORMATION,NO_INFORMATION
3496,FALSE,FALSE,553,1908,NA,FALSE,59.66,FALSE,NA,1,FALSE,Duisburg,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3497,FALSE,FALSE,1100,1994,1,TRUE,88,FALSE,apartment,3,FALSE,Bonn,average,NO_INFORMATION,Aplus/A/B/C
3498,FALSE,FALSE,320,1982,NA,TRUE,15.84,TRUE,apartment,1,FALSE,Kleve_Kreis,good,Last5Years,Aplus/A/B/C
3499,FALSE,TRUE,890,2012,1,FALSE,61.92,TRUE,other,2,FALSE,Aachen,good,Last5Years,NO_INFORMATION
3500,FALSE,TRUE,330,1974,NA,FALSE,37,FALSE,apartment,1,FALSE,Gelsenkirchen,average,Last5Years,NO_INFORMATION
3501,FALSE,FALSE,531,1952,NA,FALSE,59,TRUE,apartment,5,FALSE,Herne,good,NO_INFORMATION,NO_INFORMATION
3502,FALSE,TRUE,610,1970,NA,FALSE,52,FALSE,apartment,1,FALSE,Neuss_Rhein_Kreis,average,NO_INFORMATION,NO_INFORMATION
3503,FALSE,FALSE,380,1920,NA,FALSE,58,FALSE,apartment,3,FALSE,Hagen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3504,FALSE,FALSE,NA,1950,NA,FALSE,58,FALSE,apartment,1,FALSE,Essen,average,NO_INFORMATION,NO_INFORMATION
3505,FALSE,TRUE,1195,1928,1,TRUE,110,FALSE,roof_storey,4,FALSE,Köln,average,NO_INFORMATION,NO_INFORMATION
3506,FALSE,TRUE,2160,1886,2,TRUE,192,FALSE,penthouse,2,FALSE,Rhein_Erft_Kreis,average,Over5Years,Aplus/A/B/C
3507,FALSE,TRUE,790,1956,NA,FALSE,53.45,FALSE,ground_floor,0,FALSE,Düsseldorf,good,Over5Years,NO_INFORMATION
3508,FALSE,TRUE,891.35,1966,NA,FALSE,71.83,FALSE,apartment,2,TRUE,Aachen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3509,FALSE,TRUE,620,1983,1,FALSE,65.53,FALSE,roof_storey,2,FALSE,Warendorf_Kreis,average,NO_INFORMATION,D/E/F/G/H
3510,FALSE,TRUE,1700,2000,1,TRUE,140,FALSE,maisonette,1,FALSE,Rhein_Erft_Kreis,average,Last5Years,NO_INFORMATION
3511,FALSE,TRUE,735,1996,NA,FALSE,58.83,FALSE,apartment,1,FALSE,Neuss_Rhein_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3512,FALSE,TRUE,1700,2013,1,TRUE,161.22,FALSE,loft,1,FALSE,Rhein_Erft_Kreis,good,Over5Years,NO_INFORMATION
3513,FALSE,TRUE,700,1981,1,TRUE,75,FALSE,apartment,2,FALSE,Wuppertal,good,Last5Years,NO_INFORMATION
3514,FALSE,TRUE,863.36,1906,1,FALSE,105.38,FALSE,apartment,2,FALSE,Recklinghausen_Kreis,average,Over5Years,NO_INFORMATION
3515,FALSE,TRUE,NA,1987,2,TRUE,92,FALSE,apartment,1,FALSE,Essen,good,Last5Years,NO_INFORMATION
3516,FALSE,TRUE,1120,2014,1,TRUE,70,TRUE,roof_storey,2,FALSE,Leverkusen,good,NO_INFORMATION,NO_INFORMATION
3517,FALSE,TRUE,1206,1961,NA,FALSE,97,FALSE,apartment,7,FALSE,Köln,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
3518,FALSE,TRUE,580,1982,NA,TRUE,39,TRUE,roof_storey,4,FALSE,Aachen,average,NO_INFORMATION,NO_INFORMATION
3519,FALSE,TRUE,770,1951,NA,FALSE,79,FALSE,NA,1,FALSE,Wesel_Kreis,good,Last5Years,NO_INFORMATION
3520,FALSE,TRUE,569,1927,NA,FALSE,65.35,FALSE,apartment,2,FALSE,Wuppertal,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3521,FALSE,TRUE,NA,1972,NA,FALSE,61,FALSE,apartment,1,FALSE,Rheinisch_Bergischer_Kreis,good,NO_INFORMATION,NO_INFORMATION
3522,FALSE,TRUE,NA,2016,2,TRUE,129,TRUE,apartment,4,FALSE,Bielefeld,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
3523,FALSE,FALSE,440,1922,NA,FALSE,42.6,FALSE,roof_storey,3,FALSE,Heinsberg_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3524,FALSE,TRUE,633,1971,NA,FALSE,78.73,FALSE,apartment,3,FALSE,Hagen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3525,TRUE,TRUE,NA,2020,1,FALSE,38,TRUE,penthouse,3,FALSE,Steinfurt_Kreis,good,NO_INFORMATION,Aplus/A/B/C
3526,FALSE,FALSE,NA,1977,NA,FALSE,67.02,FALSE,apartment,6,TRUE,Mülheim_an_der_Ruhr,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
3527,FALSE,TRUE,1190,2015,NA,FALSE,91.42,FALSE,apartment,2,FALSE,Neuss_Rhein_Kreis,good,NO_INFORMATION,Aplus/A/B/C
3528,FALSE,TRUE,470.73,1973,NA,FALSE,54.24,FALSE,apartment,2,FALSE,Duisburg,average,NO_INFORMATION,NO_INFORMATION
3529,FALSE,TRUE,NA,1997,1,TRUE,68,FALSE,terraced_flat,0,FALSE,Märkischer_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3530,FALSE,TRUE,815.95,1984,NA,FALSE,86.66,FALSE,apartment,3,FALSE,Unna_Kreis,average,NO_INFORMATION,NO_INFORMATION
3531,FALSE,TRUE,NA,1982,NA,FALSE,64.19,FALSE,apartment,1,FALSE,Recklinghausen_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3532,FALSE,TRUE,698,1965,NA,FALSE,53.11,FALSE,apartment,1,FALSE,Neuss_Rhein_Kreis,average,Last5Years,Aplus/A/B/C
3533,FALSE,TRUE,415,1960,NA,FALSE,72,FALSE,apartment,4,FALSE,Gelsenkirchen,average,Over5Years,NO_INFORMATION
3534,TRUE,TRUE,1863,2019,1,FALSE,149,TRUE,apartment,1,FALSE,Aachen,good,NO_INFORMATION,NO_INFORMATION
3535,TRUE,TRUE,NA,2019,1,FALSE,92.4,TRUE,apartment,1,FALSE,Kleve_Kreis,good,NO_INFORMATION,Aplus/A/B/C
3536,FALSE,FALSE,1455,1964,0,FALSE,180,FALSE,other,1,FALSE,Essen,average,Over5Years,D/E/F/G/H
3537,FALSE,TRUE,569,1964,NA,FALSE,67,FALSE,apartment,3,FALSE,Hagen,good,NO_INFORMATION,NO_INFORMATION
3538,FALSE,FALSE,NA,1875,NA,FALSE,20,FALSE,apartment,3,FALSE,Köln,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3539,FALSE,TRUE,NA,1953,1,FALSE,102.63,FALSE,apartment,2,FALSE,Duisburg,average,NO_INFORMATION,D/E/F/G/H
3540,FALSE,TRUE,1440,2001,2,TRUE,115,FALSE,maisonette,2,TRUE,Wuppertal,average,Last5Years,NO_INFORMATION
3541,FALSE,TRUE,592,1968,1,FALSE,66,FALSE,apartment,4,FALSE,Duisburg,good,Last5Years,NO_INFORMATION
3542,FALSE,FALSE,1166,1967,NA,FALSE,89,FALSE,apartment,1,FALSE,Köln,good,NO_INFORMATION,NO_INFORMATION
3543,FALSE,TRUE,1684,2018,1,TRUE,113,TRUE,apartment,1,FALSE,Aachen,good,Last5Years,Aplus/A/B/C
3544,FALSE,TRUE,555.08,1939,NA,FALSE,47.2,FALSE,apartment,1,FALSE,Ennepe_Ruhr_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3545,FALSE,TRUE,675,2017,1,TRUE,32,TRUE,apartment,0,FALSE,Aachen,good,Last5Years,NO_INFORMATION
3546,FALSE,FALSE,373,1938,NA,FALSE,38.21,FALSE,apartment,2,TRUE,Gelsenkirchen,average,NO_INFORMATION,D/E/F/G/H
3547,FALSE,TRUE,534,1952,NA,FALSE,53.42,FALSE,apartment,2,FALSE,Gelsenkirchen,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3548,FALSE,TRUE,1985,1977,1,FALSE,156,FALSE,ground_floor,0,TRUE,Duisburg,average,Last5Years,NO_INFORMATION
3549,FALSE,TRUE,600,1962,NA,FALSE,57.07,FALSE,ground_floor,0,FALSE,Hamm,good,Last5Years,NO_INFORMATION
3550,FALSE,TRUE,930,1986,1,FALSE,86,FALSE,roof_storey,1,FALSE,Dortmund,average,NO_INFORMATION,NO_INFORMATION
3551,FALSE,TRUE,579.79,1984,NA,FALSE,59.82,FALSE,apartment,1,TRUE,Recklinghausen_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3552,TRUE,TRUE,1875,2019,1,TRUE,96.04,TRUE,apartment,2,FALSE,Köln,good,NO_INFORMATION,NO_INFORMATION
3553,FALSE,TRUE,820.28,1966,NA,FALSE,74.16,FALSE,apartment,1,FALSE,Aachen,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
3554,FALSE,TRUE,494.93,1982,NA,TRUE,59.56,TRUE,roof_storey,3,FALSE,Bochum,average,NO_INFORMATION,NO_INFORMATION
3555,FALSE,TRUE,900,1995,NA,TRUE,65,FALSE,apartment,2,FALSE,Köln,average,Last5Years,NO_INFORMATION
3556,FALSE,FALSE,NA,1954,NA,FALSE,32,FALSE,apartment,4,FALSE,Hagen,good,Last5Years,NO_INFORMATION
3557,FALSE,TRUE,630,1958,NA,TRUE,60,FALSE,ground_floor,0,TRUE,Essen,good,Last5Years,NO_INFORMATION
3558,FALSE,TRUE,509,1961,NA,FALSE,61.89,FALSE,ground_floor,0,FALSE,Essen,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
3559,TRUE,TRUE,1650,2020,1,FALSE,90,TRUE,maisonette,1,FALSE,Münster,good,Last5Years,NO_INFORMATION
3560,FALSE,TRUE,NA,1974,NA,FALSE,64.77,TRUE,apartment,1,FALSE,Gelsenkirchen,average,NO_INFORMATION,D/E/F/G/H
3561,FALSE,TRUE,1340,2013,0,FALSE,129,FALSE,ground_floor,0,FALSE,Dortmund,average,Over5Years,NO_INFORMATION
3562,FALSE,FALSE,458,1906,NA,FALSE,67,FALSE,roof_storey,3,FALSE,Unna_Kreis,good,Last5Years,NO_INFORMATION
3563,FALSE,FALSE,450,1957,NA,FALSE,50,FALSE,ground_floor,0,FALSE,Essen,good,Last5Years,NO_INFORMATION
3564,FALSE,TRUE,720,1963,NA,FALSE,75,FALSE,apartment,2,FALSE,Duisburg,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
3565,FALSE,TRUE,NA,1955,NA,FALSE,42,FALSE,ground_floor,0,TRUE,Düsseldorf,good,Last5Years,D/E/F/G/H
3566,TRUE,FALSE,700,2019,NA,FALSE,77.55,FALSE,apartment,2,FALSE,Gelsenkirchen,good,Last5Years,NO_INFORMATION
3567,FALSE,TRUE,1105,1963,NA,FALSE,82,FALSE,apartment,4,FALSE,Düsseldorf,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
3568,FALSE,TRUE,665,1975,NA,FALSE,92,FALSE,apartment,3,FALSE,Soest_Kreis,average,Last5Years,NO_INFORMATION
3569,FALSE,FALSE,399,1970,NA,FALSE,53,FALSE,roof_storey,4,FALSE,Duisburg,average,NO_INFORMATION,Aplus/A/B/C
3570,FALSE,TRUE,1600,1930,NA,TRUE,85,FALSE,raised_ground_floor,1,TRUE,Münster,average,Over5Years,NO_INFORMATION
3571,FALSE,TRUE,718.55,1965,NA,FALSE,88,FALSE,apartment,2,FALSE,Remscheid,average,Last5Years,Aplus/A/B/C
3572,FALSE,TRUE,524,1982,NA,FALSE,57.08,FALSE,apartment,1,FALSE,Essen,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
3573,FALSE,TRUE,694,1953,NA,FALSE,61.86,FALSE,apartment,1,FALSE,Dortmund,NO_INFORMATION,NO_INFORMATION,Aplus/A/B/C
3574,FALSE,FALSE,850,1956,NA,FALSE,80,FALSE,apartment,1,TRUE,Bochum,average,Over5Years,D/E/F/G/H
3575,FALSE,TRUE,NA,1965,1,FALSE,64.74,FALSE,apartment,3,FALSE,Dortmund,average,NO_INFORMATION,D/E/F/G/H
3576,FALSE,TRUE,546.44,1994,NA,FALSE,61.61,FALSE,roof_storey,2,FALSE,Recklinghausen_Kreis,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
3577,FALSE,TRUE,1270,2014,1,FALSE,90.44,TRUE,apartment,1,FALSE,Rhein_Erft_Kreis,good,NO_INFORMATION,NO_INFORMATION
3578,FALSE,FALSE,595,1967,NA,FALSE,77,FALSE,ground_floor,1,FALSE,Wesel_Kreis,average,NO_INFORMATION,D/E/F/G/H
3579,FALSE,FALSE,530,1870,2,FALSE,70,FALSE,loft,1,TRUE,Oberbergischer_Kreis,average,Last5Years,NO_INFORMATION
3580,FALSE,FALSE,750,2016,NA,FALSE,70,FALSE,apartment,1,FALSE,Viersen_Kreis,good,Last5Years,NO_INFORMATION
3581,FALSE,FALSE,625,1954,NA,FALSE,63,TRUE,apartment,1,FALSE,Mönchengladbach,average,NO_INFORMATION,NO_INFORMATION
3582,FALSE,TRUE,1140,1936,1,FALSE,101,FALSE,maisonette,1,TRUE,Leverkusen,average,Over5Years,D/E/F/G/H
3583,FALSE,TRUE,456.5,1952,NA,FALSE,42.77,FALSE,apartment,1,FALSE,Gelsenkirchen,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
3584,FALSE,TRUE,850,1965,NA,TRUE,81,FALSE,apartment,1,FALSE,Leverkusen,average,Over5Years,NO_INFORMATION
3585,FALSE,FALSE,499.8,1964,NA,TRUE,48,FALSE,roof_storey,2,FALSE,Aachen_Kreis,average,Last5Years,NO_INFORMATION
3586,FALSE,FALSE,285,1911,NA,FALSE,35,FALSE,NA,0,FALSE,Gelsenkirchen,NO_INFORMATION,NO_INFORMATION,D/E/F/G/H
3587,FALSE,TRUE,780,1970,1,TRUE,79,TRUE,apartment,3,FALSE,Dortmund,average,Over5Years,NO_INFORMATION
3588,FALSE,TRUE,490,1989,1,FALSE,62,FALSE,apartment,2,FALSE,Ennepe_Ruhr_Kreis,NO_INFORMATION,NO_INFORMATION,NO_INFORMATION
3589,FALSE,TRUE,853,1973,NA,FALSE,78.24,TRUE,apartment,4,FALSE,Bochum,good,NO_INFORMATION,NO_INFORMATION
3590,FALSE,FALSE,685,1967,1,TRUE,65,FALSE,roof_storey,2,FALSE,Paderborn_Kreis,good,Over5Years,NO_INFORMATION
3591,FALSE,TRUE,NA,1959,NA,FALSE,67.24,FALSE,apartment,2,FALSE,Gelsenkirchen,average,NO_INFORMATION,NO_INFORMATION
3592,FALSE,TRUE,1365,1960,1,TRUE,96,FALSE,apartment,1,FALSE,Düsseldorf,average,NO_INFORMATION,D/E/F/G/H
3593,FALSE,TRUE,1090,1958,NA,FALSE,80.5,FALSE,apartment,1,FALSE,Essen,good,NO_INFORMATION,NO_INFORMATION
3594,FALSE,TRUE,1370,1962,NA,FALSE,123,FALSE,roof_storey,3,FALSE,Wuppertal,average,Last5Years,NO_INFORMATION
3595,FALSE,TRUE,1002.84,2004,1,FALSE,101.12,FALSE,roof_storey,2,FALSE,Recklinghausen_Kreis,average,NO_INFORMATION,NO_INFORMATION
3596,FALSE,FALSE,450,1954,NA,FALSE,51,FALSE,roof_storey,3,TRUE,Gelsenkirchen,average,Last5Years,D/E/F/G/H
3597,FALSE,FALSE,1333.06,1912,NA,FALSE,98,FALSE,apartment,1,FALSE,Dortmund,good,Last5Years,NO_INFORMATION
3598,FALSE,FALSE,NA,1952,NA,FALSE,49.97,FALSE,ground_floor,0,FALSE,Herne,average,NO_INFORMATION,NO_INFORMATION
3599,FALSE,FALSE,NA,1949,NA,FALSE,74.02,FALSE,apartment,1,TRUE,Oberhausen,good,NO_INFORMATION,Aplus/A/B/C
3600,FALSE,TRUE,NA,1970,1,FALSE,68.46,FALSE,roof_storey,2,FALSE,Ennepe_Ruhr_Kreis,average,NO_INFORMATION,NO_INFORMATION
3601,FALSE,TRUE,407.28,1992,1,FALSE,69.91,FALSE,roof_storey,2,TRUE,Hamm,average,Last5Years,NO_INFORMATION
3602,FALSE,FALSE,435,1942,NA,FALSE,48.35,FALSE,apartment,2,FALSE,Gelsenkirchen,good,NO_INFORMATION,NO_INFORMATION
3603,FALSE,TRUE,825,1970,1,TRUE,82,FALSE,half_basement,1,TRUE,Siegen_Wittgenstein_Kreis,average,Last5Years,NO_INFORMATION
3604,FALSE,TRUE,654.45,1998,NA,FALSE,96.62,FALSE,ground_floor,2,FALSE,Siegen_Wittgenstein_Kreis,average,NO_INFORMATION,NO_INFORMATION
3605,FALSE,FALSE,NA,1967,NA,FALSE,23,TRUE,apartment,6,FALSE,Köln,average,NO_INFORMATION,D/E/F/G/H
3606,FALSE,FALSE,660,1994,1,TRUE,49.76,TRUE,NA,0,FALSE,Neuss_Rhein_Kreis,average,NO_INFORMATION,NO_INFORMATION
